NDVI,NDBI,B6,B7,Emissivity,LST_Label
0.33138168,-0.1505044,13600.0,10586.0,0.97129995,29.554962
0.2615029,-0.11097536,13098.0,10718.0,0.9831,37.228394
0.46918106,-0.31631687,12281.0,9492.0,0.97179997,27.456268
0.32538277,-0.16421291,11808.0,9383.0,0.9851,30.019806
0.13533151,0.037122626,17503.0,13669.0,0.96559995,37.888092
0.25902966,-0.06434238,12855.0,10749.0,0.96599996,33.74887
0.4713753,-0.2663304,14399.0,10646.0,0.98749995,31.574982
0.22444154,-0.049802538,13594.0,11217.0,0.9802,36.40808
0.19802164,-0.0068761897,12782.0,10911.0,0.95809996,34.22055
0.23740341,-0.10286875,13025.0,11027.0,0.9788,32.111603
0.21683322,-0.037361264,12316.0,10430.0,0.98279995,29.968536
0.13833545,0.06466968,22925.0,17190.0,0.9756,45.999054
0.1352681,0.04728693,18770.0,14797.0,0.9751,42.18454
0.2048563,0.021481698,20875.0,15306.0,0.9709,38.61612
0.273282,-0.08107758,14190.0,11284.0,0.9842,36.770386
0.21253027,-0.021097329,14639.0,11697.0,0.96599996,38.71866
0.13246347,0.06704195,19903.0,14577.0,0.97489995,45.746124
0.17840832,-0.024016796,19059.0,14905.0,0.977,31.995392
0.28920743,-0.12891318,11798.0,9554.0,0.9852,28.874756
0.24798915,-0.14557666,9605.0,8512.0,0.9862,29.343048
0.37161413,-0.19792439,12443.0,9830.0,0.98679996,28.779053
0.17727533,0.019111324,14931.0,12297.0,0.98039997,35.912445
0.42398912,-0.24865049,13223.0,10339.0,0.98539996,26.540253
0.22585833,-0.0060710046,15062.0,11990.0,0.9833,37.10193
0.3859637,-0.26318115,11669.0,9627.0,0.9575,27.428925
0.36377293,-0.20092595,14498.0,11140.0,0.9849,35.444183
0.27906495,-0.080373965,13181.0,10761.0,0.9848,30.915314
0.26140416,-0.14267494,10083.0,8588.0,0.98399997,32.125275
0.22979195,-0.0404049,16874.0,12774.0,0.97959995,34.261566
0.33325526,-0.14212145,12827.0,10148.0,0.98459995,30.45047
0.13781321,0.060788244,21438.0,15709.0,0.9759,49.84091
0.3499983,-0.18680856,13525.0,10599.0,0.9669,29.585724
0.16771366,-0.039857816,16477.0,12811.0,0.9719,38.253815
0.36939564,-0.19155745,14651.0,11228.0,0.98399997,31.373322
0.16795257,0.05660704,18311.0,13964.0,0.9754,39.57315
0.34343112,-0.19200708,11423.0,9238.0,0.98609996,27.042694
0.2655148,-0.052677326,15259.0,11585.0,0.98249996,29.384064
0.09470528,-0.03872042,13853.0,12835.0,0.9737,42.45456
0.30752793,-0.17799497,11102.0,9120.0,0.9849,30.320587
0.1661978,0.035712656,22708.0,16170.0,0.9711,43.44919
0.20133482,-0.03636887,15063.0,11803.0,0.97139996,38.02481
0.31416035,-0.15433937,12068.0,9615.0,0.98579997,34.70932
0.20096327,-0.039211083,16368.0,12581.0,0.9798,36.237183
0.22713971,-0.007982907,16714.0,12908.0,0.9544,36.582397
0.025177585,0.01602212,13412.0,12471.0,0.9643,37.18396
0.29643402,-0.05686387,14778.0,11631.0,0.9853,30.306915
0.14068386,0.024260264,16529.0,13367.0,0.9766,44.177216
0.1228321,0.068100914,20703.0,15594.0,0.9758,44.47461
0.19277143,-0.003593517,20380.0,16386.0,0.9748,42.734833
0.30772057,-0.10398511,15885.0,12516.0,0.9655,42.851044
0.28473327,-0.10693412,12377.0,9700.0,0.9841,35.56723
0.14493063,0.013040778,22023.0,15835.0,0.97029996,46.935577
0.22128104,-0.014886925,16444.0,12060.0,0.96999997,39.901276
0.20688912,-0.0214084,16113.0,13124.0,0.97419995,38.185455
0.123726174,0.040810186,20760.0,15335.0,0.97319996,45.137695
0.27649808,-0.08187993,13450.0,10688.0,0.9826,31.810822
0.14574775,0.059019037,21030.0,15195.0,0.9794,47.817413
0.40384543,-0.21575925,12222.0,9273.0,0.9866,29.790802
0.1326775,-0.034840275,14336.0,13196.0,0.9744,41.483856
0.29760087,-0.1752116,10135.0,8450.0,0.98719996,29.531036
0.13955818,-0.019528301,20786.0,14571.0,0.9729,46.265656
0.51031727,-0.34630695,12563.0,9473.0,0.98719996,25.309784
0.22400545,-0.025730236,18762.0,14310.0,0.97599995,39.57657
0.115297854,0.008865548,17866.0,14905.0,0.97309995,48.32669
0.18632044,-0.008763943,17418.0,14678.0,0.9745,40.930115
0.03681641,-0.056938052,15064.0,11855.0,0.9683,42.273407
0.18437302,0.013423661,20195.0,16128.0,0.97709996,35.375824
0.20920722,0.024638912,20502.0,14850.0,0.9619,39.091217
0.20930232,-0.09958796,17373.0,14222.0,0.9659,38.20938
0.32567948,-0.13497248,15093.0,11238.0,0.9833,35.225433
0.03010956,0.014478547,13453.0,12518.0,0.96309996,37.13611
0.16578498,0.029995386,14508.0,11780.0,0.98139995,36.992554
0.20297967,-0.018892918,14073.0,10919.0,0.9837,37.594147
0.17182486,-0.004013037,22461.0,15438.0,0.9733,43.339813
0.08906131,-0.01603162,22157.0,19746.0,0.96989995,42.23581
0.28122985,-0.067250885,16498.0,11939.0,0.98179996,32.56964
0.10659418,0.083911,19389.0,17160.0,0.972,39.4877
0.19364044,-0.017509155,18377.0,13711.0,0.972,42.533173
0.232324,-0.072872594,13804.0,11600.0,0.98179996,36.972046
0.23835354,-0.037700534,14396.0,11665.0,0.98179996,29.869415
0.20990045,0.030304654,19243.0,15533.0,0.9673,33.83432
0.4737666,-0.3252849,12463.0,9552.0,0.964,27.278534
0.24380684,-0.03624845,14756.0,11721.0,0.97099996,32.644836
0.1546894,0.017423945,18160.0,14499.0,0.9539,37.57364
0.123433664,-0.03687144,16156.0,14825.0,0.9684,37.611237
0.24352118,-0.036744893,19661.0,15528.0,0.97279996,38.622955
0.34060085,-0.23565014,9661.0,8206.0,0.987,24.57489
0.30494964,-0.124618836,13062.0,10441.0,0.98469996,31.937286
0.24904276,-0.06783675,13384.0,10536.0,0.9806,37.696686
0.13818555,0.017767347,16698.0,13342.0,0.9672,37.36856
0.14104135,-0.0066651655,22057.0,15752.0,0.97059995,48.771057
0.3185509,-0.19695435,9914.0,8350.0,0.987,25.966034
0.29789978,-0.15679443,11374.0,9093.0,0.98319995,32.128693
0.25934774,-0.016659524,18357.0,14159.0,0.9769,42.246063
0.26418918,-0.04803249,16995.0,12769.0,0.98029995,35.13315
0.21371642,-0.10291488,10033.0,8757.0,0.9837,25.730194
0.12970145,0.031952664,20492.0,14344.0,0.97429997,41.941864
0.08757094,0.027983932,15098.0,13923.0,0.977,42.61862
0.34875458,-0.17780638,12455.0,9727.0,0.9766,27.40158
0.31643456,-0.16607845,12405.0,10116.0,0.98429996,29.619904
0.19533588,0.052226797,19291.0,13952.0,0.9833,37.600983
0.14046548,0.029737273,21400.0,15336.0,0.96849996,43.996063
0.24318989,-0.012567325,18425.0,14363.0,0.9693,38.26065
0.17333333,0.07576003,19922.0,14929.0,0.9754,50.17929
0.062471535,0.0967055,16994.0,15266.0,0.96989995,48.47711
0.32706267,-0.19945653,10311.0,8561.0,0.98709995,27.852753
0.17272615,-0.015978508,13918.0,11420.0,0.9677,40.31488
0.26779395,-0.09955322,13201.0,10480.0,0.9834,34.20688
0.20911038,-0.04671385,14142.0,11154.0,0.9837,37.4711
0.15466529,-0.017445568,21571.0,16128.0,0.97669995,40.86859
0.15383166,0.032872323,22890.0,17819.0,0.9741,39.703033
0.28107396,-0.08939903,14637.0,11145.0,0.9833,34.84604
0.11318529,0.11321798,20137.0,15192.0,0.9772,48.019073
0.49223676,-0.34003717,11715.0,9088.0,0.9877,24.260437
0.34608334,-0.14158536,14078.0,10307.0,0.9851,28.676514
0.18274365,-0.054022595,13816.0,11167.0,0.9809,34.483734
0.20540085,-0.06588649,13809.0,11504.0,0.9795,34.35385
0.072583586,0.073643684,15337.0,14453.0,0.97819996,43.004852
0.23623714,-0.06487754,14356.0,11954.0,0.98109996,34.306
0.13866793,0.039074242,20742.0,15568.0,0.9788,43.88669
0.33396474,-0.18476819,12599.0,10040.0,0.96279997,35.427094
0.26533875,-0.052680034,18522.0,13914.0,0.9734,32.005646
0.2644814,-0.11265528,11429.0,9699.0,0.98319995,30.50174
0.4400819,-0.26355278,13938.0,10806.0,0.9856,27.37082
0.1947939,0.0017568305,16536.0,12643.0,0.9711,40.88568
0.15109213,0.03474027,20507.0,14781.0,0.9694,40.68744
0.19670029,0.0012149966,17305.0,12981.0,0.9801,39.111725
0.23626779,-0.04843084,15964.0,12402.0,0.97029996,39.497955
0.19767247,-0.0069688866,14107.0,12304.0,0.9647,31.086212
0.15992305,0.026275987,20017.0,15621.0,0.9745,45.626495
0.33644238,-0.11311001,15184.0,11248.0,0.98389995,38.26407
0.23508537,-0.06528393,12979.0,10268.0,0.9759,38.325592
0.3576555,-0.16445383,13845.0,10659.0,0.9691,32.97296
0.45545354,-0.3059439,12932.0,10353.0,0.9783,31.974884
0.04512894,0.13438149,13384.0,14329.0,0.9672,58.539764
0.13330008,0.0964903,20682.0,16276.0,0.972,43.8696
0.2256408,-0.058859523,12304.0,10155.0,0.9791,35.76889
0.10595441,0.10027225,21419.0,18772.0,0.969,46.81595
0.26680925,-0.126223,12637.0,10435.0,0.9842,28.751709
0.06863861,0.048294496,13968.0,12243.0,0.973,36.671265
0.052510142,0.0023282066,14207.0,13199.0,0.97239995,38.202545
0.15680574,0.01740279,17714.0,13553.0,0.9676,41.10785
0.0803179,-0.02476415,11578.0,10813.0,0.9636,41.046326
0.2528094,-0.07707455,14998.0,12183.0,0.97639996,34.67514
0.43990034,-0.20576037,15608.0,10981.0,0.987,29.01831
0.114457615,-0.012702154,15079.0,13694.0,0.97419995,43.76364
0.32969946,-0.13296857,13628.0,10569.0,0.9849,29.18924
0.12379735,0.108269714,20759.0,16074.0,0.9751,49.20172
0.29781953,-0.17319621,10130.0,8514.0,0.98649997,28.139893
0.15972374,0.044984303,20303.0,15444.0,0.9716,37.600983
0.1859642,0.052325264,19347.0,14604.0,0.9791,44.129364
0.18463671,-0.061940406,16606.0,13443.0,0.9762,35.64926
0.12539366,0.050212912,18374.0,15987.0,0.97489995,40.14395
0.18138483,0.023865094,17547.0,13420.0,0.97389996,42.36911
0.08890202,0.11322141,21980.0,20268.0,0.9691,37.693268
0.18958132,0.0049986998,17391.0,13563.0,0.9727,37.82315
0.14705428,0.030796109,19765.0,14867.0,0.96999997,45.257324
0.1269039,-0.03951792,15142.0,13050.0,0.96919996,38.66739
0.15258512,0.046074737,20547.0,15372.0,0.9619,34.367523
0.13677287,0.001371662,17156.0,14796.0,0.9741,41.36081
0.33612162,-0.11460297,17383.0,12973.0,0.96889997,41.6821
0.033836015,0.051137906,13556.0,12362.0,0.9619,36.89685
0.29087564,-0.109348536,15777.0,12404.0,0.9833,36.4115
0.18246461,0.027209789,19140.0,13832.0,0.9831,44.730957
0.14720364,0.05614126,20336.0,14492.0,0.9733,46.836456
0.19028442,0.11898404,18019.0,13597.0,0.97849995,39.528717
0.45028427,-0.29483095,12503.0,9609.0,0.9863,27.463104
0.2838259,-0.10119813,13278.0,10446.0,0.9695,30.829865
0.1772979,0.01496967,19493.0,16170.0,0.9741,40.2294
0.33192083,-0.21853073,10079.0,8438.0,0.9874,30.580353
0.29422176,-0.104405284,14231.0,11463.0,0.9834,31.226349
0.19802602,-0.045452766,12191.0,10415.0,0.96169996,25.11496
0.14443232,0.04023888,21599.0,15523.0,0.98139995,42.6904
0.16987532,-0.044446126,12620.0,10452.0,0.95339996,37.289948
0.19059826,-0.0058785477,17672.0,13633.0,0.978,38.19571
0.2852919,-0.11386697,12969.0,10395.0,0.9806,37.717194
0.46816984,-0.3334151,10872.0,8760.0,0.98749995,28.252686
0.23936968,-0.068966605,14762.0,11947.0,0.98249996,33.54721
0.39512616,-0.27898747,12732.0,9940.0,0.9719,30.826447
0.3523358,-0.18972062,13022.0,9972.0,0.9741,30.648712
0.43628317,-0.29792076,11413.0,9120.0,0.9632,27.528046
0.14765717,0.009694664,22288.0,17169.0,0.9704,42.058075
0.11964298,-0.043530717,15062.0,13748.0,0.9708,41.98288
0.14807983,0.06391008,19452.0,16672.0,0.97599995,34.128265
0.22390772,-0.054491,13890.0,10910.0,0.98279995,34.750336
0.22688842,-0.07118232,11450.0,9554.0,0.9819,35.423676
0.2209104,-0.0563609,15981.0,12265.0,0.9712,35.80307
0.129986,0.071254514,23739.0,20292.0,0.96489996,45.5513
0.19184783,0.00411546,17689.0,14574.0,0.96989995,42.191376
0.19503681,-0.035488605,16103.0,13482.0,0.9643,35.891937
0.15501964,-0.03332759,14024.0,11995.0,0.9738,41.299255
0.18110754,-0.06970589,14060.0,12216.0,0.9708,43.11081
0.2460547,-0.052811615,13568.0,11269.0,0.9842,38.807526
0.21710886,-0.033113737,16658.0,12795.0,0.97679996,28.840576
0.3227766,-0.20133922,10496.0,8631.0,0.986,27.565643
0.12027273,0.045607816,21241.0,16661.0,0.97179997,44.08493
0.1885081,0.08872958,22933.0,17056.0,0.9679,35.17758
0.43598485,-0.28680986,11671.0,9021.0,0.9862,26.86496
0.18555379,0.018446269,16315.0,13369.0,0.96709996,42.731415
0.18725593,-0.0711534,14105.0,11969.0,0.9673,35.512543
0.24535097,-0.08916505,15905.0,13080.0,0.9632,42.393036
0.3444587,-0.12124956,16006.0,11932.0,0.97249997,35.310883
0.15000847,-0.039397556,15690.0,12058.0,0.9705,37.55655
0.20850797,-0.10547755,9333.0,8137.0,0.9849,31.653595
0.16402382,-0.009929343,15904.0,12512.0,0.978,40.83441
0.28975904,-0.0980895,14068.0,11482.0,0.9733,32.9422
0.36193332,-0.1961565,12214.0,9588.0,0.9838,29.370392
0.16594154,-0.0077998773,17809.0,14782.0,0.9698,36.213226
0.25286242,-0.05643595,16761.0,13256.0,0.9835,38.455475
0.1575639,0.057573304,20252.0,14647.0,0.9657,43.131317
0.29918018,-0.1451308,14019.0,10861.0,0.96519995,35.9227
0.1961797,0.03311189,19672.0,14638.0,0.95769995,37.67276
0.14730205,0.029011691,24775.0,19301.0,0.97679996,43.568817
0.17282327,0.032796584,15714.0,12981.0,0.972,40.967712
0.18976817,0.046440057,22612.0,17085.0,0.969,35.926117
0.2672684,-0.11478024,13323.0,11081.0,0.9838,34.934906
0.13875711,0.013053757,19712.0,14363.0,0.9694,45.694855
0.44572556,-0.31468153,12615.0,9733.0,0.98609996,25.443085
0.32279095,-0.14624254,14735.0,11329.0,0.9826,26.304413
0.2630582,-0.15329489,10279.0,8974.0,0.9851,27.408417
0.28051224,-0.17039573,10419.0,8931.0,0.98609996,31.773224
0.15509328,0.088962965,20907.0,16393.0,0.97679996,46.84671
0.2387105,-0.107280016,15923.0,13835.0,0.9722,43.237274
0.16615587,0.02029483,20210.0,14757.0,0.97309995,38.205963
0.17517261,-0.009168704,16210.0,13297.0,0.97919995,44.734375
0.23894218,-0.07747383,13658.0,10686.0,0.9597,38.301666
0.29993713,-0.1390505,12504.0,9822.0,0.9835,33.253265
0.251621,-0.09393783,13190.0,10552.0,0.9826,32.84308
0.098777816,0.0747912,17180.0,14102.0,0.9751,46.02298
0.2548049,-0.033606216,15169.0,11564.0,0.97419995,36.719116
0.10955453,0.065296724,20581.0,15640.0,0.9686,47.41751
0.459572,-0.29039308,12339.0,9298.0,0.9873,27.92453
0.20893742,-0.07985824,17266.0,13033.0,0.969,36.51062
0.34303984,-0.20184751,11578.0,9580.0,0.9848,29.05249
0.27631447,-0.14481048,14135.0,11532.0,0.973,38.44522
0.1750813,0.0077461125,17433.0,12887.0,0.9813,41.080505
0.1295263,-0.062000494,13321.0,12152.0,0.97059995,40.455017
0.36487773,-0.22918528,10781.0,8656.0,0.98639995,28.283447
0.16268568,0.035191473,17679.0,14463.0,0.9787,41.586395
0.468293,-0.32634804,11219.0,8896.0,0.98759997,24.701355
0.26077595,-0.079439566,13732.0,10656.0,0.9845,39.364655
0.20408164,0.0022720082,17425.0,15071.0,0.98139995,41.69577
0.15167281,0.0697662,20110.0,14189.0,0.9686,49.858
0.3852134,-0.24444444,10710.0,8712.0,0.9873,26.328339
0.136514,0.10697251,20655.0,15839.0,0.9693,39.463776
0.22634058,-0.09282886,13403.0,11489.0,0.98209995,40.61908
0.14453031,0.023538502,19872.0,14085.0,0.9738,47.496124
0.14868192,-0.02731186,19659.0,14408.0,0.97209996,38.711823
0.40365425,-0.19949555,13330.0,9982.0,0.9866,27.798065
0.21501507,-0.05106419,16920.0,13753.0,0.9686,44.563477
0.18740013,-0.05388979,14010.0,12446.0,0.96339995,42.919403
0.3454678,-0.20027484,11057.0,8889.0,0.98709995,30.464142
0.29531386,-0.0929323,17974.0,13565.0,0.983,37.84366
0.17737651,0.04573204,19185.0,13878.0,0.9677,44.782227
0.170027,-0.033512976,15602.0,12981.0,0.9665,36.835327
0.47128832,-0.33023176,11733.0,8967.0,0.98759997,27.668182
0.24475141,-0.1763638,9527.0,8381.0,0.9751,28.779053
0.49959427,-0.3591876,11327.0,8882.0,0.97169995,30.221466
0.29557142,-0.12257797,12702.0,9966.0,0.98279995,35.56723
0.12438377,0.013612043,18281.0,13746.0,0.9497,46.47415
0.14944868,0.1269038,22604.0,18068.0,0.9805,47.513214
0.25129476,-0.006491515,19437.0,16165.0,0.9668,37.915436
0.30768287,-0.12260873,12498.0,9676.0,0.9817,36.688354
0.12653844,0.0154591175,21808.0,17168.0,0.96389997,46.51175
0.32369107,-0.1589945,13282.0,10385.0,0.98279995,29.74295
0.4325933,-0.23322684,13320.0,9903.0,0.98649997,28.112549
0.12133186,0.009810371,17653.0,14552.0,0.97929996,40.492615
0.09226624,-0.004386321,12257.0,11293.0,0.9622,44.990723
0.27652174,-0.06418335,16782.0,12326.0,0.9798,31.899689
0.3213271,-0.13543986,12039.0,9483.0,0.9859,27.456268
0.31090334,-0.1511612,12354.0,9670.0,0.98499995,29.886505
0.22844762,-0.06926201,17644.0,13182.0,0.9805,31.674103
0.14746068,0.061737504,20147.0,15281.0,0.9758,45.236816
0.23376535,-0.048921194,16486.0,12909.0,0.968,34.159027
0.33015382,-0.22281471,9838.0,8307.0,0.9851,29.971954
0.15582527,0.039440352,22362.0,17567.0,0.97279996,44.29001
0.26463145,-0.035350807,21421.0,16056.0,0.95739996,35.574066
0.36481646,-0.17988677,12314.0,9598.0,0.98649997,26.447968
0.13549928,0.05795545,19213.0,15027.0,0.9633,42.365692
0.22748369,-0.062237658,15527.0,12486.0,0.96379995,39.53897
0.2850163,-0.07029491,17134.0,12606.0,0.9751,37.08142
0.19498903,-0.001554322,15738.0,11951.0,0.9788,37.87442
0.11227266,0.067070045,20810.0,15558.0,0.9704,46.67581
0.395127,-0.17130919,14280.0,10938.0,0.96459997,33.687347
0.09737054,0.08249415,18489.0,16690.0,0.97169995,46.316925
0.1284133,0.085229464,21105.0,15323.0,0.9691,49.15045
0.26156446,-0.064517125,15087.0,12032.0,0.9802,41.169373
0.46647525,-0.28043985,12629.0,9485.0,0.98709995,29.32254
0.10184533,0.015853046,12111.0,10977.0,0.9636,39.03653
0.3326815,-0.21192206,10193.0,8553.0,0.9855,28.266357
0.18964413,-0.006080603,21086.0,15062.0,0.9751,38.44864
0.1032244,0.058079787,16988.0,14173.0,0.9723,38.46231
0.22962403,0.006815915,18169.0,14522.0,0.9817,38.588776
0.042216998,-0.007477906,23360.0,16720.0,0.9629,44.276337
0.20205967,0.003119416,16561.0,12812.0,0.97309995,39.72696
0.34874797,-0.17681262,14016.0,11111.0,0.96699995,34.015472
0.35293242,-0.19246489,15411.0,11669.0,0.9835,36.52771
0.4753706,-0.34452146,11112.0,8816.0,0.98719996,24.72528
0.17404908,-0.0017046734,15519.0,12857.0,0.96629995,36.807983
0.27127603,-0.07039833,15146.0,11821.0,0.9759,32.398743
0.26381457,-0.08330519,16286.0,12349.0,0.97859997,30.734161
0.14367293,-0.012834134,23229.0,16819.0,0.96849996,35.97055
0.18356343,0.05716039,22397.0,17778.0,0.97029996,41.39157
0.33069018,-0.1367642,13763.0,10807.0,0.9841,29.449005
0.19847967,-0.00477981,15616.0,12107.0,0.9737,40.260162
0.30325943,-0.18972039,10389.0,8931.0,0.986,25.190155
0.13221224,-0.0017921147,21166.0,15052.0,0.9715,44.057587
0.19750918,-0.0237866,17237.0,13231.0,0.9747,42.697235
0.18742575,0.018505929,20226.0,14355.0,0.9657,33.14044
0.28045446,-0.11772268,12010.0,9564.0,0.98569995,35.46469
0.19383557,-0.009904123,15645.0,12331.0,0.982,31.243439
0.16514716,0.02794708,20745.0,15931.0,0.97999996,41.12152
0.24727592,-0.09267793,12404.0,10126.0,0.9644,30.658966
0.23772815,-0.044060342,19993.0,15299.0,0.9677,39.484283
0.15487266,-0.06837644,10716.0,9272.0,0.9799,27.849335
0.05684187,-0.091967404,7800.0,7651.0,0.99149996,25.87033
0.2576247,-0.1274628,10850.0,8974.0,0.98359996,36.097015
0.22075449,-0.0595648,13657.0,10882.0,0.9695,36.968628
0.21643771,-0.005094802,15427.0,11972.0,0.9669,34.30258
0.09450455,0.049053784,16852.0,13575.0,0.95629996,37.443756
0.2452904,-0.1748142,8938.0,8055.0,0.9866,24.940613
0.29213127,-0.1281248,14195.0,10611.0,0.9813,32.125275
0.29717523,-0.18342286,10108.0,8518.0,0.98649997,29.992462
0.19007,-0.034883313,13792.0,11920.0,0.9601,41.989716
0.33319363,-0.18782674,10875.0,8836.0,0.987,31.096466
0.29666695,-0.12085791,12297.0,9748.0,0.9816,39.402252
0.16291216,0.0016745895,18543.0,14132.0,0.9774,40.745544
0.22631106,-0.052953225,14102.0,11346.0,0.9842,36.47986
0.14405386,0.05030005,20390.0,14603.0,0.9661,48.73346
0.27530918,-0.100339964,13364.0,10490.0,0.9838,36.61316
0.16162202,-0.006707551,20732.0,15337.0,0.97209996,35.7518
0.29341978,-0.19754769,9424.0,8155.0,0.98639995,30.80252
0.19621053,-0.012713878,16618.0,14479.0,0.9643,39.68936
0.15826672,0.059024572,15493.0,12441.0,0.9795,38.390533
0.26879957,-0.09812739,15243.0,12339.0,0.9677,37.112183
0.25193116,-0.050140437,17078.0,12783.0,0.9705,38.24698
0.21302176,-0.035722148,17519.0,12981.0,0.96739995,39.477448
0.22751631,-0.081588075,14296.0,12112.0,0.96029997,31.899689
0.3422106,-0.1862697,11616.0,9298.0,0.9845,28.86792
0.23894046,-0.07924111,11672.0,9839.0,0.98469996,27.746796
0.07012142,0.024040889,16229.0,14911.0,0.9762,35.324554
0.12693211,0.007289055,17274.0,15461.0,0.9587,39.098053
0.41247097,-0.25664732,12944.0,10206.0,0.97029996,32.85675
0.23223001,-0.031229163,17434.0,12987.0,0.98289996,40.540466
0.029813318,0.025984293,9733.0,8941.0,0.97139996,32.79181
0.30567268,-0.16969562,11102.0,9384.0,0.98499995,29.06958
0.10775421,0.048328307,16681.0,13845.0,0.96739995,47.31839
0.13324632,0.019042911,21646.0,15817.0,0.97309995,41.791473
0.2601883,-0.03681991,16101.0,12677.0,0.98359996,34.131683
0.20800392,-0.05412054,17687.0,13036.0,0.98149997,40.38324
0.29264635,-0.14582996,13176.0,11060.0,0.9805,28.898682
0.1556727,-0.03632703,22018.0,15954.0,0.97849995,39.94571
0.48777923,-0.34184054,11450.0,8970.0,0.98759997,25.415741
0.15758133,0.023542942,21803.0,17500.0,0.97349995,41.79831
0.29908478,-0.18197887,10413.0,8969.0,0.9853,28.573975
0.28392968,-0.15543866,9954.0,8459.0,0.9852,25.71994
0.23397914,-0.12593763,9963.0,8884.0,0.9481,31.886017
0.24020971,-0.1350369,11898.0,10186.0,0.9758,30.529083
0.31301227,-0.10014618,16313.0,12527.0,0.96959996,35.327972
0.19914834,-0.0207806,15668.0,13535.0,0.9809,35.560394
0.13615714,0.019667376,22501.0,16415.0,0.96099997,40.827576
0.31876013,-0.13789308,14489.0,11452.0,0.9651,35.857758
0.16332988,-0.008275695,20432.0,15099.0,0.9712,44.22165
0.11741167,-0.004087403,16203.0,14194.0,0.97599995,42.228973
0.14732993,0.023513542,24659.0,18113.0,0.9738,44.156708
0.20220168,-0.0018812008,19366.0,15666.0,0.98099995,35.427094
0.15859744,0.05216339,18688.0,14398.0,0.9805,44.713867
0.40462714,-0.22606145,12532.0,9549.0,0.9867,25.429413
0.20188613,-0.023711065,16408.0,13066.0,0.98149997,35.020355
0.18660288,-0.076198034,9899.0,8775.0,0.98289996,30.34793
0.21690743,0.012293243,16922.0,14716.0,0.97139996,44.447266
0.15588723,-0.0052787955,17242.0,14773.0,0.9704,44.748047
0.15297627,-0.04616454,26075.0,18520.0,0.97679996,34.924652
0.30482537,-0.12353534,12604.0,9673.0,0.98459995,34.80844
0.15341322,-0.009898046,23307.0,16921.0,0.9716,37.289948
0.2743209,-0.08005894,14984.0,12016.0,0.9838,41.736786
0.2071592,-0.072725065,15275.0,12177.0,0.9745,37.782135
0.26592395,-0.0969009,13565.0,10879.0,0.9734,32.224426
0.12918767,-0.014714715,19686.0,14282.0,0.9694,42.492157
0.28515187,-0.10034062,12678.0,9837.0,0.9819,35.43393
0.10770374,0.014572004,16884.0,14922.0,0.97499996,39.884186
0.2288997,-0.03713425,19810.0,15097.0,0.96559995,38.944244
0.2832715,-0.08262738,14944.0,11836.0,0.9833,29.418243
0.15382318,0.052080777,19302.0,14088.0,0.9783,42.297333
0.19181238,0.001581878,15829.0,12162.0,0.9824,35.0101
0.1748077,0.03244686,16053.0,12755.0,0.9798,38.383698
0.13416441,0.07994994,21572.0,15485.0,0.9711,51.775482
0.31705162,-0.22166237,9500.0,8166.0,0.9867,27.326385
0.14099085,0.06530926,19411.0,14578.0,0.9643,51.12607
0.24852426,-0.05,15979.0,12481.0,0.9827,40.622498
0.29893136,-0.071593896,17850.0,12891.0,0.98429996,33.249847
0.17917076,0.0038512617,15118.0,12394.0,0.9738,43.315887
0.4256174,-0.29247016,12530.0,9964.0,0.9859,32.83966
0.1664324,0.05776339,21892.0,15800.0,0.9783,42.85788
0.24546358,-0.10873584,11090.0,9441.0,0.9856,33.85141
0.11131412,-0.012890095,16005.0,14568.0,0.9608,41.41208
0.4607208,-0.33199507,11647.0,9151.0,0.9867,25.118378
0.19070692,0.00995224,18926.0,14275.0,0.9808,34.350433
0.24211273,-0.081666954,13387.0,11518.0,0.9719,41.08734
0.20308414,-0.015714614,17162.0,12753.0,0.9565,42.58786
0.15504046,-0.030265596,14915.0,12916.0,0.96699995,37.091675
0.2850935,-0.06834151,14055.0,11410.0,0.98569995,37.08142
0.3047692,-0.15628885,11199.0,9018.0,0.9859,32.056915
0.29722473,-0.13737842,12461.0,10015.0,0.9841,30.402618
0.206637,-0.054798882,13359.0,10760.0,0.9709,42.054657
0.2874538,-0.10515946,13398.0,10457.0,0.9833,26.078827
0.26453385,-0.07284848,15508.0,12960.0,0.9623,41.57614
0.15223981,0.02559903,14403.0,12920.0,0.96709996,31.749298
0.13240747,0.015736585,16072.0,13356.0,0.9701,29.435333
0.26031697,-0.06337209,14499.0,11089.0,0.9772,39.884186
0.39778024,-0.23959976,13983.0,10916.0,0.9826,29.449005
0.1983971,0.007055518,15772.0,11944.0,0.9827,37.054077
0.32265106,-0.1577259,12341.0,9968.0,0.9851,28.891846
0.23046738,-0.043312933,16102.0,12381.0,0.98069996,34.059906
0.21916018,-0.033091694,17473.0,12896.0,0.97919995,32.583313
0.12544362,0.09158518,19815.0,14971.0,0.9729,51.22519
0.1574739,0.059073914,18412.0,14595.0,0.96809995,47.783234
0.25945774,-0.07550456,13536.0,10570.0,0.9849,31.995392
0.42107144,-0.29221874,10897.0,8823.0,0.96889997,27.863007
0.2951042,-0.130551,14312.0,11310.0,0.96889997,34.787933
0.30446354,-0.16598618,12971.0,10444.0,0.97059995,29.602814
0.20537446,-0.13518089,19410.0,13806.0,0.97179997,41.27191
0.18305638,0.00019699997,17770.0,13418.0,0.9744,37.80606
